Sample	posterior	ESS(posterior)	likelihood	prior	
0	-4339.321268068023	3.2	-4339.5692503461005	0.2479822780777441	
1	-4339.321268068023	3.2	-4339.5692503461005	0.2479822780777441	
2	-4339.321268068023	3.2	-4339.5692503461005	0.2479822780777441	
3	-4340.652890297289	3.3	-4339.43978517902	-1.2131051182683203	
4	-4340.652890297289	3.3	-4339.43978517902	-1.2131051182683203	
5	-4340.652890297289	3.3	-4339.43978517902	-1.2131051182683203	
6	-4340.652890297289	3.3	-4339.43978517902	-1.2131051182683203	
7	-4333.631108103658	4.5	-4334.088327485569	0.4572193819100312	
8	-4332.753787438242	4.8	-4332.6377023537725	-0.11608508447030963	
